Account,Fraud_Count
C1367255869,1
C1367270224,1
C136745771,1
C1367473638,1
C1367621087,1
C1367702961,1
C1367862566,1
C1367937262,1
C1368065448,1
C1368130863,1
C1370085660,1
C1368205157,1
C1368229796,1
C1368378517,1
C136863855,1
C136906216,1
C1369188336,1
C13692003,1
C1369232913,1
C1369253515,1
C1369254106,1
C136928681,1
C1369312276,1
C1369860809,1
C1360735702,1
C136063013,1
C1343714931,1
C1349213118,1
C1347324613,1
C1347372630,1
C1347394914,1
C1347472124,1
C1347484785,1
C1347498132,1
C1347548584,1
C13476489,1
C1348278201,1
C1348396248,1
C1348689298,1
C1348697498,1
C134880961,1
C1349419422,1
C1347260506,1
C1349492818,1
C1349687631,1
C1350141268,1
C1350230812,1
C1350236324,1
C1350659055,1
C1350667222,1
C1350723099,1
C1350764838,1
C1350854883,1
C1350880657,1
C1351249861,1
C1351320610,1
C1347315975,1
C1347259085,1
C135132555,1
C1345723287,1
C1343815682,1
C1343819307,1
C134383279,1
C1344002266,1
C1344272821,1
C1344277836,1
C1344630204,1
C1344634344,1
C1345101920,1
C1345313578,1
C134543538,1
C1345448010,1
C1345605199,1
C1345788432,1
C1347258113,1
C1345805735,1
C1345990968,1
C1346194314,1
C1346281468,1
C1346352001,1
C1346372466,1
C1346465513,1
C1346698733,1
C1346753121,1
C1346914355,1
C1346995049,1
C1347068790,1
C1347105871,1
C1351323617,1
C1351380996,1
C1360544029,1
C1357479917,1
C1355617171,1
C1355847784,1
C1355922572,1
C1355955638,1
C1355993578,1
C1356014393,1
C1356062559,1
C1356176375,1
C135650185,1
C1356517693,1
C1356666800,1
C1356928798,1
C1357050524,1
C1357770570,1
C135534894,1
C1357772203,1
C1357888616,1
C1357985676,1
C1358165818,1
C135832352,1
C1358700061,1
C1358922022,1
C1359285806,1
C1359352679,1
C1359428492,1
C1359467526,1
C135981249,1
C1360389351,1
C1355391463,1
C135531312,1
C1351652548,1
C1353657671,1
C1351929617,1
C1352079459,1
C1352345416,1
C1352381069,1
C1352461400,1
C1352527302,1
C1352632732,1
C1352808930,1
C1352876312,1
C1352884053,1
C1353043821,1
C1353278775,1
C1353360075,1
C1353907463,1
C1355260176,1
C13539331,1
C1353978265,1
C1354035571,1
C1354064635,1
C1354111086,1
C1354246333,1
C1354269038,1
C1354307131,1
C1354396836,1
C1354536718,1
C1354584978,1
C1354741031,1
C1355105404,1
C1309442409,1
C1309332634,1
C1309155420,1
C126693066,1
C1265655539,1
C1265889707,1
C1265892323,1
C1265971736,1
C1266336636,1
C1266647096,1
C1266701138,1
C1266729216,1
C1266731860,1
C1266810248,1
C1266869176,1
C1266885726,1
C1266929646,1
C1267158518,1
C1265391231,1
C1267169674,1
C1267328802,1
C1267379776,1
C1267520613,1
C1267596180,1
C126759793,1
C1267603990,1
C1267813082,1
C1267828367,1
C1267904754,1
C1268276273,1
C1268472825,1
C1268545631,1
C1265498656,1
C1265131322,1
C1268687725,1
C126342805,1
C1262019477,1
C1262169546,1
C1262447125,1
C1262577882,1
C1262578601,1
C1262709265,1
C1263000252,1
C1263028472,1
C1263150351,1
C1263270388,1
C1263272342,1
C1263320654,1
C1263395993,1
C1263469506,1
C1265105517,1
C1263626792,1
C1263647967,1
C1263652542,1
C1264094330,1
C1264205758,1
C1264209653,1
C12644050,1
C1264482324,1
C1264552873,1
C126465799,1
C1264740364,1
C1264872013,1
C1265063091,1
C1268559255,1
C126871882,1
C1261928380,1
C1273953731,1
C1272218785,1
C1272345661,1
C1272462265,1
C1272560847,1
C1272673221,1
C1272694533,1
C1272971238,1
C1273047168,1
C1273182282,1
C127338416,1
C127351954,1
C1273645677,1
C1273725199,1
C1274141620,1
C1271945104,1
C127451235,1
C1274544865,1
C1274609372,1
C1274651891,1
C1274686397,1
C1274877827,1
C1274887619,1
C1274910960,1
C1274959638,1
C1275005774,1
C127507579,1
C127509847,1
C1275321415,1
C1271955069,1
C1271941656,1
C1268743025,1
C1270175707,1
C1268763135,1
C1268840633,1
C1268912585,1
C1269100700,1
C1269409317,1
C1269420432,1
C1269721100,1
C1269763321,1
C1269861924,1
C126999863,1
C1270013623,1
C1270029603,1
C1270123397,1
C1270223061,1
C1271826581,1
C1270286855,1
C1270362988,1
C1270499710,1
C1270665617,1
C1270749460,1
C1270751664,1
C127098115,1
C1271087457,1
C1271215958,1
C1271248505,1
C1271314586,1
C1271530552,1
C1271662433,1
C1261933788,1
C1261111835,1
C130896876,1
C1250722530,1
C1248586428,1
C1248865150,1
C1249125999,1
C1249377837,1
C12493912,1
C1249464392,1
C1249547869,1
C1249564972,1
C1249676524,1
C1249942022,1
C125027888,1
C1250562537,1
C1250676021,1
C1250782425,1
C1248513597,1
C125082490,1
C1250942546,1
C1251020592,1
C1251317715,1
C1251324485,1
C1251365829,1
C1251374638,1
C1251439451,1
C1251565216,1
C1251576610,1
C1251609442,1
C1251618677,1
C125162058,1
C1248568402,1
C1248449720,1
C1252081364,1
C1246358574,1
C1244384695,1
C1244562453,1
C1244681423,1
C1244940749,1
C1245192492,1
C1245242026,1
C124540047,1
C1245702576,1
C124602239,1
C1246119241,1
C1246176741,1
C1246229535,1
C1246356701,1
C1246584069,1
C1248328274,1
C1246624006,1
C1246651614,1
C124687089,1
C1247043439,1
C1247187194,1
C1247391276,1
C1247448175,1
C1247462330,1
C1247830341,1
C1247938090,1
C124815861,1
C1248176014,1
C1248241557,1
C1251759902,1
C1252332991,1
C1261092455,1
C12589552,1
C1257290689,1
C1257308807,1
C1257352420,1
C1257554854,1
C1257654035,1
C1257904471,1
C1258126361,1
C1258193111,1
C1258227821,1
C1258331741,1
C1258404685,1
C12585107,1
C1258619985,1
C1259154516,1
C125702772,1
C1259203714,1
C12592309,1
C1259321993,1
C125935569,1
C1259393771,1
C1259630002,1
C1259697063,1
C125986945,1
C125995436,1
C1260112873,1
C1260477552,1
C1260832016,1
C1260877050,1
C1257271049,1
C1256913473,1
C1252527370,1
C1253833239,1
C1252624970,1
C1252635926,1
C1252960751,1
C125311108,1
C1253152318,1
C1253283859,1
C1253405980,1
C1253505157,1
C1253519573,1
C1253561836,1
C1253659543,1
C1253692223,1
C1253782028,1
C1254000350,1
C1256769742,1
C1254045006,1
C1254182177,1
C1254399120,1
C1254740800,1
C1254777952,1
C1255221578,1
C1255348086,1
C1255502452,1
C1255659415,1
C1256363889,1
C1256410677,1
C1256441971,1
C1256545087,1
C1275336083,1
C1275373422,1
C1275464847,1
C1298700512,1
C1296897597,1
C1297057320,1
C1297114741,1
C1297204700,1
C1297422929,1
C129769872,1
C1297951488,1
C1298141757,1
C129828249,1
C1298333161,1
C1298336422,1
C1298522904,1
C1298652940,1
C1298821369,1
C1296531770,1
C129898759,1
C1299137401,1
C1299375115,1
C1299526002,1
C1299552545,1
C1299567752,1
C1299679751,1
C1299909889,1
C1300339615,1
C1300397389,1
C1300574911,1
C1300584821,1
C1300586295,1
C1296748795,1
C1296215617,1
C130072062,1
C1294472700,1
C1292726952,1
C1292819239,1
C1293054984,1
C1293124691,1
C129318396,1
C1293504491,1
C12936598,1
C1293936707,1
C1293978242,1
C1294019179,1
C1294027751,1
C1294188821,1
C1294288160,1
C1294508143,1
C1296182118,1
C1294538821,1
C1294736725,1
C1294873831,1
C1295000556,1
C129500962,1
C1295268522,1
C1295280435,1
C1295443216,1
C1295540356,1
C129557647,1
C1295775030,1
C1295812229,1
C1295977505,1
C130070267,1
C1300753775,1
C1275541215,1
C1306048259,1
C1305219704,1
C1305245838,1
C1305247312,1
C1305397370,1
C1305407743,1
C1305486145,1
C1305559146,1
C1305572067,1
C1305598780,1
C1305617036,1
C1305620964,1
C1305749769,1
C1305964333,1
C1306515045,1
C1305022941,1
C1306842666,1
C1306965361,1
C1307118574,1
C1307176064,1
C1307403006,1
C130753302,1
C1307679452,1
C1308026520,1
C1308068787,1
C1308416939,1
C1308507305,1
C1308678191,1
C1308715820,1
C1305053025,1
C1304547531,1
C1301226150,1
C130285450,1
C1301301419,1
C1301744071,1
C1301812889,1
C1301835304,1
C1301956941,1
C1301961209,1
C1301979362,1
C1302223978,1
C1302224324,1
C130229315,1
C1302461032,1
C1302526975,1
C1302604885,1
C1302887939,1
C1304518547,1
C130301961,1
C130302378,1
C1303144727,1
C1303263986,1
C1303378449,1
C1303439903,1
C1303610178,1
C1303640793,1
C1303719003,1
C1303889891,1
C1303980917,1
C1304018729,1
C1304293347,1
C1292366795,1
C1291955358,1
C1291939349,1
C1281420811,1
C1280060028,1
C1280075044,1
C1280077682,1
C1280120239,1
C1280260787,1
C1280323807,1
C1280720462,1
C1280843273,1
C1280846631,1
C1280852753,1
C1280889353,1
C1281019843,1
C1281057632,1
C1281479981,1
C1279746199,1
C1282030759,1
C1282179379,1
C1282254449,1
C1282311771,1
C1282477979,1
C1282495156,1
C1282533102,1
C1282559075,1
C128292751,1
C1283027953,1
C1283170862,1
C1283193575,1
C1283250081,1
C1279803681,1
C127960549,1
C1291785655,1
C1277670542,1
C1275559183,1
C1275666742,1
C1275728264,1
C1275808280,1
C1275891732,1
C1275965910,1
C1275981046,1
C127639062,1
C1276671609,1
C127671231,1
C1276739496,1
C1276777256,1
C1277391271,1
C1277761503,1
C1279562736,1
C127795331,1
C127797193,1
C12780702,1
C1278181974,1
C1278233953,1
C1278483248,1
C1278604437,1
C1278796725,1
C1279213624,1
C1279293168,1
C1279307827,1
C1279323433,1
C12793273,1
C1283356428,1
C1283463094,1
C1283529992,1
C1289962694,1
C1287818335,1
C1287857685,1
C1288050386,1
C1288737458,1
C1288810506,1
C1288873537,1
C128909445,1
C1289286413,1
C1289446218,1
C1289473924,1
C1289554700,1
C128992115,1
C1289924528,1
C1290160681,1
C1283539626,1
C1290190637,1
C1290569824,1
C1290764514,1
C129076810,1
C1291131466,1
C1291212648,1
C1291245872,1
C1291302412,1
C1291474697,1
C1291527211,1
C1291615113,1
C1291634123,1
C1291704939,1
C1287719145,1
C1287690661,1
C1287650869,1
C1287632280,1
C1283613009,1
C1283620500,1
C128372734,1
C1283767836,1
C1284075607,1
C1284098442,1
C1284144520,1
C1284457893,1
C1284780903,1
C1284811056,1
C1284814177,1
C1284823320,1
C1284973829,1
C1285139783,1
C1285235130,1
C128567298,1
C1285761418,1
C128613711,1
C1286314834,1
C1286341721,1
C1286348462,1
C1286606921,1
C1286966923,1
C1287144716,1
C1287154806,1
C1287511986,1
C1287528366,1
C1373829253,1
C137391139,1
C1374040436,1
C1449704632,1
C1447646431,1
C1447707746,1
C1447772866,1
C1448175879,1
C1448180572,1
C1448192965,1
C1448304922,1
C144852879,1
C1448634544,1
C1448973297,1
C1449311251,1
C1449357986,1
C1449539752,1
C1449793778,1
C1447531864,1
C1449860779,1
C1450016862,1
C1450080654,1
C1450612627,1
C1450763584,1
C1450888906,1
C1450973124,1
C1450998839,1
C1451066476,1
C1451093652,1
C1451224315,1
C1451318490,1
C14516308,1
C1447642335,1
C1447448314,1
C1452168793,1
C1445144451,1
C1444107396,1
C1444150891,1
C1444170043,1
C1444273015,1
C1444276641,1
C1444289566,1
C1444290021,1
C1444631311,1
C1444685915,1
C1444718945,1
C144473930,1
C1445058573,1
C1445084705,1
C144515719,1
C1447355548,1
C1445328479,1
C144558690,1
C1445649140,1
C1445811732,1
C1446009472,1
C1446237995,1
C1446253105,1
C1446312452,1
C1446317541,1
C1446359154,1
C1446413189,1
C144675030,1
C1447139298,1
C1452040424,1
C1452204063,1
C144389176,1
C1457562899,1
C145594916,1
C1455969984,1
C1455972022,1
C1455982049,1
C1456711816,1
C1456746018,1
C145691981,1
C1456949196,1
C1457063167,1
C1457220029,1
C1457431353,1
C1457459211,1
C1457539209,1
C1457638866,1
C1455896575,1
C1457751793,1
C1457828270,1
C1457867360,1
C1457990651,1
C1458012832,1
C1458046968,1
C1458219596,1
C14584832,1
C1458525982,1
C1458541760,1
C1458675534,1
C1458716480,1
C1458768825,1
C1455938350,1
C1455660898,1
C1452214555,1
C145427921,1
C145252938,1
C1452774204,1
C1452777690,1
C1452792493,1
C1452851320,1
C1452953521,1
C1453130071,1
C145364,1
C14537324,1
C1453762991,1
C1453976647,1
C1454005383,1
C1454031203,1
C1454351572,1
C1455585247,1
C1454479269,1
C145448061,1
C1454524635,1
C1454683123,1
C1454695063,1
C1454703841,1
C1454763398,1
C1454952860,1
C1455120619,1
C1455294114,1
C1455441371,1
C1455547757,1
C1455552961,1
C1444079719,1
C1443885284,1
C1429463996,1
C1434665173,1
C1433224655,1
C1433301955,1
C1433310823,1
C1433317922,1
C1433454555,1
C1433490225,1
C1433739978,1
C1433873566,1
C1433881290,1
C1434246047,1
C1434350285,1
C1434520582,1
C1434531714,1
C1435012203,1
C1432596631,1
C1435233045,1
C1435381938,1
C1435437474,1
C1435443699,1
C1435664818,1
C1435733286,1
C1435949580,1
C1436025461,1
C1436118706,1
C1436350970,1
C143653184,1
C1436545483,1
C1436575323,1
C1433143249,1
C14325153,1
C1436830952,1
C1430622047,1
C1429618952,1
C1429653947,1
C1429695579,1
C1429774414,1
C1429996969,1
C1430125468,1
C1430180670,1
C1430191148,1
C1430228862,1
C1430251334,1
C1430436436,1
C1430477508,1
C1430589184,1
C1430895624,1
C143244543,1
C1430919523,1
C1430994246,1
C1431002212,1
C143103274,1
C1431303574,1
C1431338158,1
C1431630057,1
C1431701654,1
C1431720928,1
C143177495,1
C1431929580,1
C1432077169,1
C1432343521,1
C143683095,1
C14368419,1
C14438406,1
C14417080,1
C1440842391,1
C1440901488,1
C1440908860,1
C1441123126,1
C144113427,1
C1441292929,1
C1441346969,1
C1441368122,1
C1441419882,1
C144148136,1
C1441560807,1
C1441570263,1
C1441581953,1
C1441986673,1
C1440545718,1
C1442171840,1
C1442224179,1
C1442540355,1
C1442710040,1
C1442778560,1
C1442918145,1
C1443003835,1
C1443107751,1
C1443148834,1
C1443276157,1
C1443300815,1
C1443408255,1
C1443740367,1
C1440649048,1
C144024686,1
C1436982406,1
C1438776235,1
C1437293424,1
C1437366708,1
C1437440684,1
C1437493877,1
C1437688339,1
C1437715288,1
C1437857188,1
C1438332987,1
C1438388258,1
C1438426689,1
C1438594533,1
C1438677474,1
C1438698807,1
C1438925911,1
C1440223571,1
C1438967690,1
C1439182488,1
C1439633894,1
C1439734437,1
C1439740840,1
C1439743203,1
C1439772341,1
C1439806480,1
C1439879444,1
C1440012977,1
C1440057381,1
C1440068099,1
C1440171055,1
C1458829900,1
C1458982396,1
C1458984596,1
C1480258945,1
C147889892,1
C147918095,1
C1479418663,1
C1479614331,1
C1479628852,1
C147964877,1
C1479799057,1
C1479830551,1
C1479969874,1
C1479974036,1
C1479987881,1
C148001678,1
C1480088933,1
C1480456939,1
C1478799121,1
C1480465445,1
C1480756205,1
C1480876722,1
C148096714,1
C1481088608,1
C1481115689,1
C1481177013,1
C1481259935,1
C1481292260,1
C1481530015,1
C1481637104,1
C1481851679,1
C1481880227,1
C1478839564,1
C1478536822,1
C1482114822,1
C1475840276,1
C1474379579,1
C1474387671,1
C1474454143,1
C1474481275,1
C1474711983,1
C1474789260,1
C1474911553,1
C1475228606,1
C1475261726,1
C1475265472,1
C1475442278,1
C1475456951,1
C1475814137,1
C1475995578,1
C1478004882,1
C1476073685,1
C147611805,1
C14761859,1
C1476270190,1
C1476504573,1
C1476565151,1
C147671870,1
C1476946789,1
C1477176067,1
C147756271,1
C1477586121,1
C1477641326,1
C1477702767,1
C1481892464,1
C1482119856,1
C145912882,1
C1486162037,1
C1484687714,1
C1484947776,1
C1485024283,1
C1485040019,1
C1485064978,1
C1485135599,1
C1485351052,1
C1485453615,1
C1485457980,1
C1485613101,1
C14856404,1
C1486070505,1
C1486116303,1
C1486240719,1
C1484518113,1
C1486382672,1
C148679503,1
C148685565,1
C1486861052,1
C1486866728,1
C1487339522,1
C1487365268,1
C1487625973,1
C1488044664,1
C1488400986,1
C1488413166,1
C1488768076,1
C1489226533,1
C1484612212,1
C1484456052,1
C1482135035,1
C1483122432,1
C1482135742,1
C148215459,1
C1482390531,1
C1482401390,1
C1482453836,1
C1482507744,1
C1482523414,1
C1482534686,1
C1482588472,1
C1482673200,1
C148278282,1
C1482849004,1
C1483115397,1
C1483261155,1
C1484448573,1
C1483387344,1
C1483476946,1
C148355151,1
C1483704749,1
C1483869567,1
C1483980714,1
C1483983582,1
C1484049545,1
C1484076319,1
C1484143293,1
C1484193833,1
C1484249686,1
C1484407499,1
C1474364019,1
C1473906713,1
C1473713823,1
C1464217009,1
C1462280812,1
C1462369015,1
C1462703827,1
C1462759334,1
C1462947577,1
C1462968969,1
C1463059091,1
C1463347457,1
C1463443911,1
C1463520187,1
C1463568092,1
C1463620824,1
C1463709824,1
C1464408178,1
C1462162029,1
C1464410535,1
C1464428552,1
C1464476266,1
C1464577173,1
C1464615322,1
C146466047,1
C1465089227,1
C146522698,1
C1465512134,1
C1465621958,1
C146567614,1
C1465691990,1
C1465935638,1
C1462250062,1
C1461831726,1
C1473416514,1
C1460351581,1
C1459244245,1
C1459301109,1
C1459458578,1
C1459518542,1
C1459561697,1
C145966586,1
C1459697378,1
C1459698370,1
C1459823327,1
C1459842129,1
C1460010933,1
C1460144846,1
C1460251004,1
C146036421,1
C1461649383,1
C1460398355,1
C1460468335,1
C1460474682,1
C1460548505,1
C1460810398,1
C1460980455,1
C1461019839,1
C1461113533,1
C146118630,1
C1461294954,1
C1461368336,1
C1461492607,1
C1461596446,1
C1466030331,1
C1466075783,1
C1466098281,1
C1471003235,1
C1469656123,1
C1469754483,1
C1469827455,1
C1470072286,1
C1470118163,1
C1470257177,1
C1470265305,1
C1470379039,1
C1470544838,1
C1470734212,1
C1470971810,1
C1470984619,1
C1470998563,1
C1471407934,1
C1466122025,1
C1471437030,1
C1471537489,1
C1471675468,1
C1471805107,1
C1471998742,1
C1472018335,1
C1472339088,1
C1472367087,1
C1472409848,1
C1472915289,1
C1472962938,1
C1472963046,1
C1473328942,1
C1469626651,1
C1469541574,1
C146952243,1
C1469444378,1
C1466275601,1
C1466367171,1
C1466511502,1
C1466532646,1
C1466553904,1
C1466563113,1
C1466605034,1
C1466673689,1
C146707584,1
C1467512212,1
C1467611421,1
C1467642521,1
C1467736806,1
C146779092,1
C1468095473,1
C1468265966,1
C1468294799,1
C1468356154,1
C1468373827,1
C146839469,1
C1468687617,1
C1468845762,1
C1469065727,1
C1469107972,1
C1469155891,1
C1469248112,1
C1469356710,1
C1429503291,1
C1429415136,1
C1374054155,1
C1392776813,1
C1391718831,1
C1391783413,1
C139184111,1
C1391856645,1
C1391941558,1
C1392000851,1
C1392260750,1
C1392276809,1
C1392488521,1
C1392628098,1
C1392636479,1
C1392757965,1
C139275925,1
C1392803603,1
C1391274777,1
C1392925972,1
C1393101702,1
C1393117725,1
C1393439924,1
C1393670189,1
C1393741272,1
C1393901977,1
C1394122484,1
C1394440708,1
C1394516732,1
C1394526584,1
C1394632446,1
C1394804033,1
C1391703729,1
C1391223821,1
C1395071924,1
C1389517539,1
C1388096959,1
C1388119731,1
C1388180627,1
C1388436257,1
C1388535947,1
C1388614734,1
C1388784349,1
C1388837580,1
C1388934597,1
C1388979353,1
C138899312,1
C1389046188,1
C1389084287,1
C1389553281,1
C1391104856,1
C1389870393,1
C1389887414,1
C1389958255,1
C1389963224,1
C1390208933,1
C139028296,1
C1390328972,1
C1390409394,1
C1390461904,1
C1390800148,1
C1390885602,1
C1391033191,1
C1391038998,1
C1395018529,1
C1395082788,1
C1387819669,1
C1400591529,1
C1399106049,1
C1399213893,1
C1399296547,1
C1399341304,1
C1399376501,1
C1399433313,1
C1399533146,1
C1399554611,1
C1399883678,1
C1399946131,1
C1400028457,1
C1400061387,1
C1400173995,1
C1400717591,1
C1398711376,1
C1400720500,1
C1400878121,1
C1401151925,1
C1401275229,1
C1401301607,1
C1401311936,1
C140137302,1
C140141487,1
C14014864,1
C1401604030,1
C1401632766,1
C140166215,1
C1401702546,1
C139878018,1
C1398681592,1
C1395197193,1
C1396198422,1
C1395248561,1
C1395405060,1
C1395467927,1
C1395548664,1
C1395649646,1
C139567724,1
C1395729546,1
C139582618,1
C1395896953,1
C1396053431,1
C139606427,1
C1396064859,1
C1396066056,1
C1396306912,1
C1398662623,1
C139632487,1
C1396514823,1
C1396564541,1
C1396625273,1
C1396691078,1
C1396705699,1
C1396855009,1
C1396988344,1
C1397005077,1
C1397090856,1
C1397478591,1
C1398042532,1
C1398344547,1
C1388012152,1
C1387708046,1
C1429403173,1
C1379131960,1
C1377830519,1
C1377929083,1
C137816170,1
C1378313671,1
C1378380080,1
C1378618834,1
C1378620368,1
C1378644910,1
C1378742285,1
C1378762120,1
C1378862826,1
C1378980948,1
C137902575,1
C1379173269,1
C137763659,1
C1379589736,1
C1379628544,1
C1379652013,1
C1379703840,1
C1379900917,1
C138001655,1
C1380307239,1
C1380348902,1
C138035077,1
C1380751348,1
C1380882097,1
C1380927357,1
C1381052482,1
C1377648519,1
C1377632018,1
C1381364691,1
C1375603076,1
C1374141932,1
C137422698,1
C1374233613,1
C1374344025,1
C1374377088,1
C137450034,1
C137478420,1
C13750897,1
C1375184391,1
C1375290514,1
C137533655,1
C1375503918,1
C1375508405,1
C1375613207,1
C1377280897,1
C1375615484,1
C1375978020,1
C1376162995,1
C1376272223,1
C1376298788,1
C1376329806,1
C1376413283,1
C1376830476,1
C1376942715,1
C1376992525,1
C1377043932,1
C1377219388,1
C1377230144,1
C1381280025,1
C1381373082,1
C1387576762,1
C1386334187,1
C1385287774,1
C1385439300,1
C1385531545,1
C1385592810,1
C1385664788,1
C1385675142,1
C1385705037,1
C138574758,1
C138592034,1
C1385992736,1
C1386014813,1
C1386066751,1
C1386219117,1
C1386404249,1
C1384976980,1
C1386471589,1
C1386605683,1
C1386785907,1
C1386808946,1
C1386809119,1
C1386844753,1
C1387152188,1
C1387290846,1
C1387295459,1
C1387397359,1
C1387416875,1
C1387515555,1
C1387545582,1
C1385022604,1
C138482312,1
C1381675569,1
C1383213814,1
C138172146,1
C1381797613,1
C1381867054,1
C1381975492,1
C1382020476,1
C1382150537,1
C1382261132,1
C1382326459,1
C1382437370,1
C1382644592,1
C1382749859,1
C1382782385,1
C1382936824,1
C1383489618,1
C1384810347,1
C1383531200,1
C1383721742,1
C1383859392,1
C1383952651,1
C1384210339,1
C1384352082,1
C1384358824,1
C1384446029,1
C1384579214,1
C1384608658,1
C1384626324,1
C1384673123,1
C1384674068,1
C1401780750,1
C1401928307,1
C1401949177,1
C1421921119,1
C1420516343,1
C1420554412,1
C1420583441,1
C1420708952,1
C1421025429,1
C1421116236,1
C1421192075,1
C1421336308,1
C1421370456,1
C1421637972,1
C1421664654,1
C1421733222,1
C1421855505,1
C1421965867,1
C1420360945,1
C1422044374,1
C1422056911,1
C1422133318,1
C1422177291,1
C1422239092,1
C1422327407,1
C1422357582,1
C1422380255,1
C1422542191,1
C1422611591,1
C1422711438,1
C1422736429,1
C1423124005,1
C1420397387,1
C1420261366,1
C1423205265,1
C1419097479,1
C1417680063,1
C1417837233,1
C1417943880,1
C1418025588,1
C1418109615,1
C1418432811,1
C1418590446,1
C1418607659,1
C1418628619,1
C1418682514,1
C1418786836,1
C1418842986,1
C1419011226,1
C1419156412,1
C1420196421,1
C1419251036,1
C1419296243,1
C1419412213,1
C1419423459,1
C1419487252,1
C1419528476,1
C1419555033,1
C1419603999,1
C1419788780,1
C1419831454,1
C1419832653,1
C1419848942,1
C1420115027,1
C142314551,1
C1423246212,1
C140205588,1
C1427360526,1
C1426319616,1
C1426455605,1
C1426577344,1
C1426650654,1
C1426688213,1
C1426710143,1
C1426723471,1
C1426773355,1
C1426875642,1
C1426895610,1
C1426906570,1
C142707413,1
C1427122202,1
C1427546569,1
C1426238541,1
C1427562720,1
C1427622325,1
C142790245,1
C1428068885,1
C142819942,1
C1428518412,1
C1428539340,1
C1428596323,1
C1428831661,1
C1428944530,1
C1428966428,1
C1429181782,1
C1429215839,1
C1426277806,1
C1426227397,1
C1423321917,1
C1424624531,1
C1423336678,1
C1423370545,1
C142345179,1
C1423921623,1
C1424077218,1
C1424142386,1
C142420286,1
C1424387,1
C1424396112,1
C1424435329,1
C1424554187,1
C1424577358,1
C1424612838,1
C1424690592,1
C1426147702,1
C1424729422,1
C1424747794,1
C1424764203,1
C1424892116,1
C1424948489,1
C1424958936,1
C1425128293,1
C1425266611,1
C1425524479,1
C1425610386,1
C1425726290,1
C1426041212,1
C142613727,1
C1417290971,1
C1417015196,1
C1416978417,1
C1408037662,1
C1406501579,1
C1406548876,1
C1406817938,1
C1406926749,1
C1407010141,1
C140702728,1
C1407135183,1
C140720435,1
C1407322771,1
C1407664911,1
C1407686469,1
C1407773477,1
C1407865578,1
C1408237978,1
C1406252838,1
C1408814433,1
C1408847191,1
C1408863129,1
C1408872887,1
C1409000148,1
C1409061891,1
C1409221160,1
C1409481087,1
C1409527805,1
C1409592985,1
C1409623409,1
C1409640196,1
C1409823757,1
C140649109,1
C1406154490,1
C1416924629,1
C1403642146,1
C1402116137,1
C1402128249,1
C1402138462,1
C1402144865,1
C1402186956,1
C1402386572,1
C1402438091,1
C1402549847,1
C1402670582,1
C1402958323,1
C1403093345,1
C1403321467,1
C140359285,1
C1403814902,1
C1405637035,1
C1403855588,1
C1403929359,1
C1403933655,1
C1404020862,1
C1404051898,1
C1404739013,1
C140477383,1
C1404789740,1
C1404885898,1
C1404927892,1
C1405052929,1
C1405076025,1
C1405363067,1
C140983265,1
C1409902854,1
C1409933277,1
C1415278169,1
C1413607654,1
C1413631677,1
C141365964,1
C1413803153,1
C1414013313,1
C1414061418,1
C141414644,1
C1414206737,1
C1414606558,1
C1414793795,1
C1414864266,1
C1414915255,1
C1415217064,1
C1415356134,1
C1409947310,1
C1415536651,1
C1415552520,1
C1415686677,1
C1415925120,1
C1415942962,1
C1416004532,1
C1416286172,1
C1416319101,1
C1416504938,1
C1416577798,1
C1416694658,1
C1416798021,1
C1416902922,1
C1413288238,1
C141316671,1
C1413151160,1
C1413149184,1
C1409959,1
C1410026148,1
C1410307167,1
C1410391039,1
C141042490,1
C14104285,1
C141049972,1
C1410522707,1
C1410654808,1
C1410772005,1
C1410879349,1
C1410981762,1
C1411378743,1
C1411383152,1
C1411459679,1
C1411461059,1
C141149199,1
C1411993803,1
C141206514,1
C1412132938,1
C1412133328,1
C1412203460,1
C1412203774,1
C1412325787,1
C1412551637,1
C1412560680,1
C141288086,1
C1243210934,1
C1243051391,1
C1964948476,1
C1074244611,1
C1072954107,1
C1072956803,1
C1072985725,1
C1073000277,1
C1073035418,1
C1073081182,1
C107359610,1
C1073661703,1
C1073858020,1
C1073905576,1
C107395739,1
C1074110688,1
C107421923,1
C1074348771,1
C1072897246,1
C1074619527,1
C10748060,1
C1075053079,1
C1075176822,1
C1075308511,1
C1075348177,1
C107566089,1
C1075724931,1
C1075946907,1
C1075980653,1
C107615831,1
C1076282619,1
C1076544980,1
C1072918822,1
C1072804612,1
C1076657596,1
C1071787427,1
C1070694303,1
C1070700458,1
C1070729572,1
C1070752768,1
C1071005628,1
C1071076699,1
C1071160283,1
C10712954,1
C1071460933,1
C1071582702,1
C1071591900,1
C1071702423,1
C1071705308,1
C1071813500,1
C1072793235,1
C1072055067,1
C1072132804,1
C1072220674,1
C107223532,1
C107234774,1
C1072407495,1
C1072409344,1
C1072558316,1
C1072584456,1
C1072591824,1
C107263754,1
C1072661124,1
C1072775403,1
C1076609671,1
C1076725693,1
C1070533651,1
C1082598322,1
C1080532676,1
C1080600836,1
C1080613423,1
C1080618255,1
C1081325178,1
C1081458588,1
C1081484003,1
C1081559148,1
C1082139865,1
C1082242132,1
C1082254671,1
C1082370517,1
C108249800,1
C108260141,1
C1080337447,1
C108276530,1
C1082903633,1
C1082976131,1
C1083108858,1
C108318597,1
